,cost_center_id,company_code_id,profit_center_id,gl_account_id
3030,CCTR002,CCODE006,PCENT004,5000007
3031,CCTR004,CCODE006,PCENT004,5000007
3032,CCTR005,CCODE006,PCENT004,5000007
3033,CCTR005,CCODE006,PCENT004,5000007
3034,CCTR006,CCODE006,PCENT004,5000007
3035,CCTR006,CCODE006,PCENT004,5000007
3036,CCTR007,CCODE006,PCENT004,5000007
3037,CCTR007,CCODE006,PCENT004,5000007
3038,CCTR007,CCODE006,PCENT004,5000007
3039,CCTR008,CCODE006,PCENT004,5000007
3040,CCTR008,CCODE006,PCENT004,5000007
3041,CCTR008,CCODE006,PCENT004,5000007
3042,CCTR003,CCODE007,PCENT004,5000007
3043,CCTR003,CCODE007,PCENT004,5000007
3044,CCTR003,CCODE007,PCENT004,5000007
3045,CCTR004,CCODE007,PCENT004,5000007
3046,CCTR004,CCODE007,PCENT004,5000007
3047,CCTR004,CCODE007,PCENT004,5000007
3048,CCTR005,CCODE007,PCENT004,5000007
3049,CCTR005,CCODE007,PCENT004,5000007
3050,CCTR005,CCODE007,PCENT004,5000007
3051,CCTR005,CCODE007,PCENT004,5000007
3052,CCTR006,CCODE007,PCENT004,5000007
3053,CCTR006,CCODE007,PCENT004,5000007
3054,CCTR006,CCODE007,PCENT004,5000007
3055,CCTR007,CCODE007,PCENT004,5000007
3056,CCTR007,CCODE007,PCENT004,5000007
3057,CCTR008,CCODE007,PCENT004,5000007
3058,CCTR002,CCODE001,PCENT005,5000007
3059,CCTR003,CCODE001,PCENT005,5000007
3060,CCTR003,CCODE001,PCENT005,5000007
3061,CCTR005,CCODE001,PCENT005,5000007
3062,CCTR005,CCODE001,PCENT005,5000007
3063,CCTR005,CCODE001,PCENT005,5000007
3064,CCTR007,CCODE001,PCENT005,5000007
3065,CCTR007,CCODE001,PCENT005,5000007
3066,CCTR007,CCODE001,PCENT005,5000007
3067,CCTR008,CCODE001,PCENT005,5000007
3068,CCTR008,CCODE001,PCENT005,5000007
3069,CCTR008,CCODE001,PCENT005,5000007
3070,CCTR002,CCODE002,PCENT005,5000007
3071,CCTR002,CCODE002,PCENT005,5000007
3072,CCTR002,CCODE002,PCENT005,5000007
3073,CCTR003,CCODE002,PCENT005,5000007
3074,CCTR003,CCODE002,PCENT005,5000007
3075,CCTR003,CCODE002,PCENT005,5000007
3076,CCTR004,CCODE002,PCENT005,5000007
3077,CCTR005,CCODE002,PCENT005,5000007
3078,CCTR005,CCODE002,PCENT005,5000007
3079,CCTR005,CCODE002,PCENT005,5000007
3080,CCTR005,CCODE002,PCENT005,5000007
3081,CCTR007,CCODE002,PCENT005,5000007
3082,CCTR007,CCODE002,PCENT005,5000007
3083,CCTR008,CCODE002,PCENT005,5000007
3084,CCTR008,CCODE002,PCENT005,5000007
3085,CCTR002,CCODE003,PCENT005,5000007
3086,CCTR002,CCODE003,PCENT005,5000007
3087,CCTR002,CCODE003,PCENT005,5000007
3088,CCTR002,CCODE003,PCENT005,5000007
3089,CCTR003,CCODE003,PCENT005,5000007
3090,CCTR003,CCODE003,PCENT005,5000007
3091,CCTR003,CCODE003,PCENT005,5000007
3092,CCTR004,CCODE003,PCENT005,5000007
3093,CCTR004,CCODE003,PCENT005,5000007
3094,CCTR004,CCODE003,PCENT005,5000007
3095,CCTR005,CCODE003,PCENT005,5000007
3096,CCTR006,CCODE003,PCENT005,5000007
3097,CCTR006,CCODE003,PCENT005,5000007
3098,CCTR006,CCODE003,PCENT005,5000007
3099,CCTR006,CCODE003,PCENT005,5000007
3100,CCTR006,CCODE003,PCENT005,5000007
3101,CCTR006,CCODE003,PCENT005,5000007
3102,CCTR007,CCODE003,PCENT005,5000007
3103,CCTR007,CCODE003,PCENT005,5000007
3104,CCTR007,CCODE003,PCENT005,5000007
3105,CCTR008,CCODE003,PCENT005,5000007
3106,CCTR002,CCODE004,PCENT005,5000007
3107,CCTR002,CCODE004,PCENT005,5000007
3108,CCTR003,CCODE004,PCENT005,5000007
3109,CCTR003,CCODE004,PCENT005,5000007
3110,CCTR003,CCODE004,PCENT005,5000007
3111,CCTR003,CCODE004,PCENT005,5000007
3112,CCTR007,CCODE004,PCENT005,5000007
3113,CCTR007,CCODE004,PCENT005,5000007
3114,CCTR003,CCODE005,PCENT005,5000007
3115,CCTR004,CCODE005,PCENT005,5000007
3116,CCTR005,CCODE005,PCENT005,5000007
3117,CCTR005,CCODE005,PCENT005,5000007
3118,CCTR005,CCODE005,PCENT005,5000007
3119,CCTR006,CCODE005,PCENT005,5000007
3120,CCTR006,CCODE005,PCENT005,5000007
3121,CCTR006,CCODE005,PCENT005,5000007
3122,CCTR007,CCODE005,PCENT005,5000007
3123,CCTR007,CCODE005,PCENT005,5000007
3124,CCTR007,CCODE005,PCENT005,5000007
3125,CCTR008,CCODE005,PCENT005,5000007
3126,CCTR008,CCODE005,PCENT005,5000007
3127,CCTR008,CCODE005,PCENT005,5000007
3128,CCTR003,CCODE006,PCENT005,5000007
3129,CCTR004,CCODE006,PCENT005,5000007
3130,CCTR005,CCODE006,PCENT005,5000007
3131,CCTR005,CCODE006,PCENT005,5000007
3132,CCTR005,CCODE006,PCENT005,5000007
3133,CCTR005,CCODE006,PCENT005,5000007
3134,CCTR006,CCODE006,PCENT005,5000007
3135,CCTR006,CCODE006,PCENT005,5000007
3136,CCTR006,CCODE006,PCENT005,5000007
3137,CCTR007,CCODE006,PCENT005,5000007
3138,CCTR007,CCODE006,PCENT005,5000007
3139,CCTR002,CCODE007,PCENT005,5000007
3140,CCTR002,CCODE007,PCENT005,5000007
3141,CCTR005,CCODE007,PCENT005,5000007
3142,CCTR005,CCODE007,PCENT005,5000007
3143,CCTR005,CCODE007,PCENT005,5000007
3144,CCTR005,CCODE007,PCENT005,5000007
3145,CCTR006,CCODE007,PCENT005,5000007
3146,CCTR007,CCODE007,PCENT005,5000007
3147,CCTR007,CCODE007,PCENT005,5000007
3148,CCTR008,CCODE007,PCENT005,5000007
3149,CCTR008,CCODE007,PCENT005,5000007
3150,CCTR002,CCODE001,PCENT006,5000007
3151,CCTR002,CCODE001,PCENT006,5000007
3152,CCTR003,CCODE001,PCENT006,5000007
3153,CCTR004,CCODE001,PCENT006,5000007
3154,CCTR006,CCODE001,PCENT006,5000007
3155,CCTR006,CCODE001,PCENT006,5000007
3156,CCTR007,CCODE001,PCENT006,5000007
3157,CCTR007,CCODE001,PCENT006,5000007
3158,CCTR007,CCODE001,PCENT006,5000007
3159,CCTR008,CCODE001,PCENT006,5000007
3160,CCTR008,CCODE001,PCENT006,5000007
3161,CCTR006,CCODE002,PCENT006,5000007
3162,CCTR006,CCODE002,PCENT006,5000007
3163,CCTR008,CCODE002,PCENT006,5000007
3164,CCTR008,CCODE002,PCENT006,5000007
3165,CCTR008,CCODE002,PCENT006,5000007
3166,CCTR008,CCODE002,PCENT006,5000007
3167,CCTR008,CCODE002,PCENT006,5000007
3168,CCTR008,CCODE002,PCENT006,5000007
3169,CCTR003,CCODE003,PCENT006,5000007
3170,CCTR004,CCODE003,PCENT006,5000007
3171,CCTR004,CCODE003,PCENT006,5000007
3172,CCTR005,CCODE003,PCENT006,5000007
3173,CCTR006,CCODE003,PCENT006,5000007
3174,CCTR007,CCODE003,PCENT006,5000007
3175,CCTR007,CCODE003,PCENT006,5000007
3176,CCTR003,CCODE004,PCENT006,5000007
3177,CCTR003,CCODE004,PCENT006,5000007
3178,CCTR003,CCODE004,PCENT006,5000007
3179,CCTR003,CCODE004,PCENT006,5000007
3180,CCTR003,CCODE004,PCENT006,5000007
3181,CCTR004,CCODE004,PCENT006,5000007
3182,CCTR004,CCODE004,PCENT006,5000007
3183,CCTR005,CCODE004,PCENT006,5000007
3184,CCTR005,CCODE004,PCENT006,5000007
3185,CCTR005,CCODE004,PCENT006,5000007
3186,CCTR007,CCODE004,PCENT006,5000007
3187,CCTR007,CCODE004,PCENT006,5000007
3188,CCTR007,CCODE004,PCENT006,5000007
3189,CCTR007,CCODE004,PCENT006,5000007
3190,CCTR007,CCODE004,PCENT006,5000007
3191,CCTR008,CCODE004,PCENT006,5000007
3192,CCTR008,CCODE004,PCENT006,5000007
3193,CCTR008,CCODE004,PCENT006,5000007
3194,CCTR003,CCODE005,PCENT006,5000007
3195,CCTR004,CCODE005,PCENT006,5000007
3196,CCTR004,CCODE005,PCENT006,5000007
3197,CCTR004,CCODE005,PCENT006,5000007
3198,CCTR004,CCODE005,PCENT006,5000007
3199,CCTR005,CCODE005,PCENT006,5000007
3200,CCTR006,CCODE005,PCENT006,5000007
3201,CCTR006,CCODE005,PCENT006,5000007
3202,CCTR006,CCODE005,PCENT006,5000007
3203,CCTR006,CCODE005,PCENT006,5000007
3204,CCTR006,CCODE005,PCENT006,5000007
3205,CCTR008,CCODE005,PCENT006,5000007
3206,CCTR008,CCODE005,PCENT006,5000007
3207,CCTR008,CCODE005,PCENT006,5000007
3208,CCTR002,CCODE006,PCENT006,5000007
3209,CCTR002,CCODE006,PCENT006,5000007
3210,CCTR002,CCODE006,PCENT006,5000007
3211,CCTR003,CCODE006,PCENT006,5000007
3212,CCTR004,CCODE006,PCENT006,5000007
3213,CCTR005,CCODE006,PCENT006,5000007
3214,CCTR005,CCODE006,PCENT006,5000007
3215,CCTR008,CCODE006,PCENT006,5000007
3216,CCTR008,CCODE006,PCENT006,5000007
3217,CCTR008,CCODE006,PCENT006,5000007
3218,CCTR003,CCODE007,PCENT006,5000007
3219,CCTR003,CCODE007,PCENT006,5000007
3220,CCTR005,CCODE007,PCENT006,5000007
3221,CCTR005,CCODE007,PCENT006,5000007
3222,CCTR006,CCODE007,PCENT006,5000007
3223,CCTR006,CCODE007,PCENT006,5000007
3224,CCTR007,CCODE007,PCENT006,5000007
3225,CCTR007,CCODE007,PCENT006,5000007
3226,CCTR008,CCODE007,PCENT006,5000007
3227,CCTR008,CCODE007,PCENT006,5000007
3228,CCTR008,CCODE007,PCENT006,5000007
3229,CCTR002,CCODE001,PCENT007,5000007
3230,CCTR002,CCODE001,PCENT007,5000007
3231,CCTR002,CCODE001,PCENT007,5000007
3232,CCTR002,CCODE001,PCENT007,5000007
3233,CCTR004,CCODE001,PCENT007,5000007
3234,CCTR004,CCODE001,PCENT007,5000007
3235,CCTR005,CCODE001,PCENT007,5000007
3236,CCTR005,CCODE001,PCENT007,5000007
3237,CCTR005,CCODE001,PCENT007,5000007
3238,CCTR006,CCODE001,PCENT007,5000007
3239,CCTR006,CCODE001,PCENT007,5000007
3240,CCTR006,CCODE001,PCENT007,5000007
3241,CCTR007,CCODE001,PCENT007,5000007
3242,CCTR007,CCODE001,PCENT007,5000007
3243,CCTR007,CCODE001,PCENT007,5000007
3244,CCTR008,CCODE001,PCENT007,5000007
3245,CCTR002,CCODE002,PCENT007,5000007
3246,CCTR003,CCODE002,PCENT007,5000007
3247,CCTR003,CCODE002,PCENT007,5000007
3248,CCTR003,CCODE002,PCENT007,5000007
3249,CCTR003,CCODE002,PCENT007,5000007
3250,CCTR003,CCODE002,PCENT007,5000007
3251,CCTR004,CCODE002,PCENT007,5000007
3252,CCTR004,CCODE002,PCENT007,5000007
3253,CCTR004,CCODE002,PCENT007,5000007
3254,CCTR005,CCODE002,PCENT007,5000007
3255,CCTR005,CCODE002,PCENT007,5000007
3256,CCTR005,CCODE002,PCENT007,5000007
3257,CCTR005,CCODE002,PCENT007,5000007
3258,CCTR006,CCODE002,PCENT007,5000007
3259,CCTR006,CCODE002,PCENT007,5000007
3260,CCTR006,CCODE002,PCENT007,5000007
3261,CCTR006,CCODE002,PCENT007,5000007
3262,CCTR006,CCODE002,PCENT007,5000007
3263,CCTR007,CCODE002,PCENT007,5000007
3264,CCTR008,CCODE002,PCENT007,5000007
3265,CCTR008,CCODE002,PCENT007,5000007
3266,CCTR008,CCODE002,PCENT007,5000007
3267,CCTR002,CCODE003,PCENT007,5000007
3268,CCTR002,CCODE003,PCENT007,5000007
3269,CCTR003,CCODE003,PCENT007,5000007
3270,CCTR004,CCODE003,PCENT007,5000007
3271,CCTR004,CCODE003,PCENT007,5000007
3272,CCTR004,CCODE003,PCENT007,5000007
3273,CCTR005,CCODE003,PCENT007,5000007
3274,CCTR005,CCODE003,PCENT007,5000007
3275,CCTR005,CCODE003,PCENT007,5000007
3276,CCTR006,CCODE003,PCENT007,5000007
3277,CCTR006,CCODE003,PCENT007,5000007
3278,CCTR007,CCODE003,PCENT007,5000007
3279,CCTR007,CCODE003,PCENT007,5000007
3280,CCTR002,CCODE004,PCENT007,5000007
3281,CCTR002,CCODE004,PCENT007,5000007
3282,CCTR002,CCODE004,PCENT007,5000007
3283,CCTR003,CCODE004,PCENT007,5000007
3284,CCTR003,CCODE004,PCENT007,5000007
3285,CCTR003,CCODE004,PCENT007,5000007
3286,CCTR004,CCODE004,PCENT007,5000007
3287,CCTR004,CCODE004,PCENT007,5000007
3288,CCTR004,CCODE004,PCENT007,5000007
3289,CCTR005,CCODE004,PCENT007,5000007
3290,CCTR005,CCODE004,PCENT007,5000007
3291,CCTR006,CCODE004,PCENT007,5000007
3292,CCTR006,CCODE004,PCENT007,5000007
3293,CCTR006,CCODE004,PCENT007,5000007
3294,CCTR006,CCODE004,PCENT007,5000007
3295,CCTR007,CCODE004,PCENT007,5000007
3296,CCTR007,CCODE004,PCENT007,5000007
3297,CCTR008,CCODE004,PCENT007,5000007
3298,CCTR005,CCODE005,PCENT007,5000007
3299,CCTR005,CCODE005,PCENT007,5000007
3300,CCTR006,CCODE005,PCENT007,5000007
3301,CCTR008,CCODE005,PCENT007,5000007
3302,CCTR008,CCODE005,PCENT007,5000007
3303,CCTR008,CCODE005,PCENT007,5000007
3304,CCTR008,CCODE005,PCENT007,5000007
3305,CCTR003,CCODE006,PCENT007,5000007
3306,CCTR003,CCODE006,PCENT007,5000007
3307,CCTR003,CCODE006,PCENT007,5000007
3308,CCTR007,CCODE006,PCENT007,5000007
3309,CCTR007,CCODE006,PCENT007,5000007
3310,CCTR007,CCODE006,PCENT007,5000007
3311,CCTR007,CCODE006,PCENT007,5000007
3312,CCTR007,CCODE006,PCENT007,5000007
3313,CCTR008,CCODE006,PCENT007,5000007
3314,CCTR008,CCODE006,PCENT007,5000007
3315,CCTR008,CCODE006,PCENT007,5000007
3316,CCTR008,CCODE006,PCENT007,5000007
3317,CCTR002,CCODE007,PCENT007,5000007
3318,CCTR002,CCODE007,PCENT007,5000007
3319,CCTR002,CCODE007,PCENT007,5000007
3320,CCTR003,CCODE007,PCENT007,5000007
3321,CCTR003,CCODE007,PCENT007,5000007
3322,CCTR003,CCODE007,PCENT007,5000007
3323,CCTR006,CCODE007,PCENT007,5000007
3324,CCTR007,CCODE007,PCENT007,5000007
3325,CCTR007,CCODE007,PCENT007,5000007
3326,CCTR007,CCODE007,PCENT007,5000007
3327,CCTR008,CCODE007,PCENT007,5000007
3328,CCTR008,CCODE007,PCENT007,5000007
3329,CCTR008,CCODE007,PCENT007,5000007
3330,CCTR008,CCODE007,PCENT007,5000007
3331,CCTR003,CCODE001,PCENT008,5000007
3332,CCTR003,CCODE001,PCENT008,5000007
3333,CCTR003,CCODE001,PCENT008,5000007
3334,CCTR006,CCODE001,PCENT008,5000007
3335,CCTR006,CCODE001,PCENT008,5000007
3336,CCTR006,CCODE001,PCENT008,5000007
3337,CCTR007,CCODE001,PCENT008,5000007
3338,CCTR007,CCODE001,PCENT008,5000007
3339,CCTR007,CCODE001,PCENT008,5000007
3340,CCTR007,CCODE001,PCENT008,5000007
3341,CCTR008,CCODE001,PCENT008,5000007
3342,CCTR008,CCODE001,PCENT008,5000007
3343,CCTR002,CCODE002,PCENT008,5000007
3344,CCTR002,CCODE002,PCENT008,5000007
3345,CCTR002,CCODE002,PCENT008,5000007
3346,CCTR002,CCODE002,PCENT008,5000007
3347,CCTR003,CCODE002,PCENT008,5000007
3348,CCTR003,CCODE002,PCENT008,5000007
3349,CCTR004,CCODE002,PCENT008,5000007
3350,CCTR004,CCODE002,PCENT008,5000007
3351,CCTR004,CCODE002,PCENT008,5000007
3352,CCTR005,CCODE002,PCENT008,5000007
3353,CCTR005,CCODE002,PCENT008,5000007
3354,CCTR006,CCODE002,PCENT008,5000007
3355,CCTR006,CCODE002,PCENT008,5000007
3356,CCTR006,CCODE002,PCENT008,5000007
3357,CCTR006,CCODE002,PCENT008,5000007
3358,CCTR008,CCODE002,PCENT008,5000007
3359,CCTR008,CCODE002,PCENT008,5000007
3360,CCTR002,CCODE003,PCENT008,5000007
3361,CCTR002,CCODE003,PCENT008,5000007
3362,CCTR003,CCODE003,PCENT008,5000007
3363,CCTR003,CCODE003,PCENT008,5000007
3364,CCTR003,CCODE003,PCENT008,5000007
3365,CCTR004,CCODE003,PCENT008,5000007
3366,CCTR004,CCODE003,PCENT008,5000007
3367,CCTR004,CCODE003,PCENT008,5000007
3368,CCTR004,CCODE003,PCENT008,5000007
3369,CCTR005,CCODE003,PCENT008,5000007
3370,CCTR008,CCODE003,PCENT008,5000007
3371,CCTR008,CCODE003,PCENT008,5000007
3372,CCTR008,CCODE003,PCENT008,5000007
3373,CCTR008,CCODE003,PCENT008,5000007
3374,CCTR003,CCODE004,PCENT008,5000007
3375,CCTR003,CCODE004,PCENT008,5000007
3376,CCTR003,CCODE004,PCENT008,5000007
3377,CCTR003,CCODE004,PCENT008,5000007
3378,CCTR004,CCODE004,PCENT008,5000007
3379,CCTR004,CCODE004,PCENT008,5000007
3380,CCTR004,CCODE004,PCENT008,5000007
3381,CCTR005,CCODE004,PCENT008,5000007
3382,CCTR005,CCODE004,PCENT008,5000007
3383,CCTR005,CCODE004,PCENT008,5000007
3384,CCTR005,CCODE004,PCENT008,5000007
3385,CCTR006,CCODE004,PCENT008,5000007
3386,CCTR008,CCODE004,PCENT008,5000007
3387,CCTR002,CCODE005,PCENT008,5000007
3388,CCTR002,CCODE005,PCENT008,5000007
3389,CCTR002,CCODE005,PCENT008,5000007
3390,CCTR002,CCODE005,PCENT008,5000007
3391,CCTR002,CCODE005,PCENT008,5000007
3392,CCTR002,CCODE005,PCENT008,5000007
3393,CCTR003,CCODE005,PCENT008,5000007
3394,CCTR003,CCODE005,PCENT008,5000007
3395,CCTR004,CCODE005,PCENT008,5000007
3396,CCTR004,CCODE005,PCENT008,5000007
3397,CCTR005,CCODE005,PCENT008,5000007
3398,CCTR005,CCODE005,PCENT008,5000007
3399,CCTR005,CCODE005,PCENT008,5000007
3400,CCTR008,CCODE005,PCENT008,5000007
3401,CCTR008,CCODE005,PCENT008,5000007
3402,CCTR002,CCODE006,PCENT008,5000007
3403,CCTR004,CCODE006,PCENT008,5000007
3404,CCTR004,CCODE006,PCENT008,5000007
3405,CCTR006,CCODE006,PCENT008,5000007
3406,CCTR006,CCODE006,PCENT008,5000007
3407,CCTR006,CCODE006,PCENT008,5000007
3408,CCTR007,CCODE006,PCENT008,5000007
3409,CCTR008,CCODE006,PCENT008,5000007
3410,CCTR008,CCODE006,PCENT008,5000007
3411,CCTR005,CCODE007,PCENT008,5000007
3412,CCTR005,CCODE007,PCENT008,5000007
3413,CCTR005,CCODE007,PCENT008,5000007
3414,CCTR006,CCODE007,PCENT008,5000007
3415,CCTR006,CCODE007,PCENT008,5000007
3416,CCTR006,CCODE007,PCENT008,5000007
3417,CCTR006,CCODE007,PCENT008,5000007
3418,CCTR006,CCODE007,PCENT008,5000007
3419,CCTR007,CCODE007,PCENT008,5000007
3420,CCTR007,CCODE007,PCENT008,5000007
3421,CCTR008,CCODE007,PCENT008,5000007
3422,CCTR008,CCODE007,PCENT008,5000007
3423,CCTR002,CCODE001,PCENT002,5000008
3424,CCTR002,CCODE001,PCENT002,5000008
3425,CCTR002,CCODE001,PCENT002,5000008
3426,CCTR003,CCODE001,PCENT002,5000008
3427,CCTR003,CCODE001,PCENT002,5000008
3428,CCTR003,CCODE001,PCENT002,5000008
3429,CCTR004,CCODE001,PCENT002,5000008
3430,CCTR004,CCODE001,PCENT002,5000008
3431,CCTR004,CCODE001,PCENT002,5000008
3432,CCTR004,CCODE001,PCENT002,5000008
3433,CCTR005,CCODE001,PCENT002,5000008
3434,CCTR005,CCODE001,PCENT002,5000008
3435,CCTR005,CCODE001,PCENT002,5000008
3436,CCTR006,CCODE001,PCENT002,5000008
3437,CCTR007,CCODE001,PCENT002,5000008
3438,CCTR007,CCODE001,PCENT002,5000008
3439,CCTR008,CCODE001,PCENT002,5000008
3440,CCTR008,CCODE001,PCENT002,5000008
3441,CCTR002,CCODE002,PCENT002,5000008
3442,CCTR002,CCODE002,PCENT002,5000008
3443,CCTR003,CCODE002,PCENT002,5000008
3444,CCTR003,CCODE002,PCENT002,5000008
3445,CCTR004,CCODE002,PCENT002,5000008
3446,CCTR004,CCODE002,PCENT002,5000008
3447,CCTR005,CCODE002,PCENT002,5000008
3448,CCTR005,CCODE002,PCENT002,5000008
3449,CCTR005,CCODE002,PCENT002,5000008
3450,CCTR005,CCODE002,PCENT002,5000008
3451,CCTR006,CCODE002,PCENT002,5000008
3452,CCTR006,CCODE002,PCENT002,5000008
3453,CCTR008,CCODE002,PCENT002,5000008
3454,CCTR008,CCODE002,PCENT002,5000008
3455,CCTR008,CCODE002,PCENT002,5000008
3456,CCTR008,CCODE002,PCENT002,5000008
3457,CCTR002,CCODE003,PCENT002,5000008
3458,CCTR002,CCODE003,PCENT002,5000008
3459,CCTR004,CCODE003,PCENT002,5000008
3460,CCTR004,CCODE003,PCENT002,5000008
3461,CCTR005,CCODE003,PCENT002,5000008
3462,CCTR005,CCODE003,PCENT002,5000008
3463,CCTR006,CCODE003,PCENT002,5000008
3464,CCTR006,CCODE003,PCENT002,5000008
3465,CCTR006,CCODE003,PCENT002,5000008
3466,CCTR008,CCODE003,PCENT002,5000008
3467,CCTR008,CCODE003,PCENT002,5000008
3468,CCTR003,CCODE004,PCENT002,5000008
3469,CCTR003,CCODE004,PCENT002,5000008
3470,CCTR006,CCODE004,PCENT002,5000008
3471,CCTR007,CCODE004,PCENT002,5000008
3472,CCTR007,CCODE004,PCENT002,5000008
3473,CCTR002,CCODE005,PCENT002,5000008
3474,CCTR003,CCODE005,PCENT002,5000008
3475,CCTR005,CCODE005,PCENT002,5000008
3476,CCTR005,CCODE005,PCENT002,5000008
3477,CCTR005,CCODE005,PCENT002,5000008
3478,CCTR005,CCODE005,PCENT002,5000008
3479,CCTR006,CCODE005,PCENT002,5000008
3480,CCTR006,CCODE005,PCENT002,5000008
3481,CCTR007,CCODE005,PCENT002,5000008
3482,CCTR008,CCODE005,PCENT002,5000008
3483,CCTR008,CCODE005,PCENT002,5000008
3484,CCTR008,CCODE005,PCENT002,5000008
3485,CCTR002,CCODE006,PCENT002,5000008
3486,CCTR002,CCODE006,PCENT002,5000008
3487,CCTR002,CCODE006,PCENT002,5000008
3488,CCTR002,CCODE006,PCENT002,5000008
3489,CCTR004,CCODE006,PCENT002,5000008
3490,CCTR005,CCODE006,PCENT002,5000008
3491,CCTR005,CCODE006,PCENT002,5000008
3492,CCTR006,CCODE006,PCENT002,5000008
3493,CCTR006,CCODE006,PCENT002,5000008
3494,CCTR006,CCODE006,PCENT002,5000008
3495,CCTR006,CCODE006,PCENT002,5000008
3496,CCTR007,CCODE006,PCENT002,5000008
3497,CCTR007,CCODE006,PCENT002,5000008
3498,CCTR007,CCODE006,PCENT002,5000008
3499,CCTR008,CCODE006,PCENT002,5000008
3500,CCTR008,CCODE006,PCENT002,5000008
3501,CCTR008,CCODE006,PCENT002,5000008
3502,CCTR002,CCODE007,PCENT002,5000008
3503,CCTR002,CCODE007,PCENT002,5000008
3504,CCTR002,CCODE007,PCENT002,5000008
3505,CCTR002,CCODE007,PCENT002,5000008
3506,CCTR004,CCODE007,PCENT002,5000008
3507,CCTR004,CCODE007,PCENT002,5000008
3508,CCTR004,CCODE007,PCENT002,5000008
3509,CCTR004,CCODE007,PCENT002,5000008
3510,CCTR004,CCODE007,PCENT002,5000008
3511,CCTR005,CCODE007,PCENT002,5000008
3512,CCTR005,CCODE007,PCENT002,5000008
3513,CCTR007,CCODE007,PCENT002,5000008
3514,CCTR007,CCODE007,PCENT002,5000008
3515,CCTR007,CCODE007,PCENT002,5000008
3516,CCTR007,CCODE007,PCENT002,5000008
3517,CCTR007,CCODE007,PCENT002,5000008
3518,CCTR003,CCODE001,PCENT004,5000008
3519,CCTR003,CCODE001,PCENT004,5000008
3520,CCTR004,CCODE001,PCENT004,5000008
3521,CCTR004,CCODE001,PCENT004,5000008
3522,CCTR004,CCODE001,PCENT004,5000008
3523,CCTR007,CCODE001,PCENT004,5000008
3524,CCTR007,CCODE001,PCENT004,5000008
3525,CCTR007,CCODE001,PCENT004,5000008
3526,CCTR008,CCODE001,PCENT004,5000008
3527,CCTR002,CCODE002,PCENT004,5000008
3528,CCTR002,CCODE002,PCENT004,5000008
3529,CCTR002,CCODE002,PCENT004,5000008
3530,CCTR003,CCODE002,PCENT004,5000008
3531,CCTR003,CCODE002,PCENT004,5000008
3532,CCTR003,CCODE002,PCENT004,5000008
3533,CCTR003,CCODE002,PCENT004,5000008
3534,CCTR004,CCODE002,PCENT004,5000008
3535,CCTR004,CCODE002,PCENT004,5000008
3536,CCTR004,CCODE002,PCENT004,5000008
3537,CCTR004,CCODE002,PCENT004,5000008
3538,CCTR005,CCODE002,PCENT004,5000008
3539,CCTR005,CCODE002,PCENT004,5000008
3540,CCTR005,CCODE002,PCENT004,5000008
3541,CCTR005,CCODE002,PCENT004,5000008
3542,CCTR007,CCODE002,PCENT004,5000008
3543,CCTR007,CCODE002,PCENT004,5000008
3544,CCTR008,CCODE002,PCENT004,5000008
3545,CCTR008,CCODE002,PCENT004,5000008
3546,CCTR008,CCODE002,PCENT004,5000008
3547,CCTR002,CCODE003,PCENT004,5000008
3548,CCTR002,CCODE003,PCENT004,5000008
3549,CCTR004,CCODE003,PCENT004,5000008
3550,CCTR006,CCODE003,PCENT004,5000008
3551,CCTR006,CCODE003,PCENT004,5000008
3552,CCTR006,CCODE003,PCENT004,5000008
3553,CCTR008,CCODE003,PCENT004,5000008
3554,CCTR008,CCODE003,PCENT004,5000008
3555,CCTR008,CCODE003,PCENT004,5000008
3556,CCTR002,CCODE004,PCENT004,5000008
3557,CCTR002,CCODE004,PCENT004,5000008
3558,CCTR002,CCODE004,PCENT004,5000008
3559,CCTR002,CCODE004,PCENT004,5000008
3560,CCTR002,CCODE004,PCENT004,5000008
3561,CCTR003,CCODE004,PCENT004,5000008
3562,CCTR003,CCODE004,PCENT004,5000008
3563,CCTR004,CCODE004,PCENT004,5000008
3564,CCTR005,CCODE004,PCENT004,5000008
3565,CCTR005,CCODE004,PCENT004,5000008
3566,CCTR006,CCODE004,PCENT004,5000008
3567,CCTR006,CCODE004,PCENT004,5000008
3568,CCTR006,CCODE004,PCENT004,5000008
3569,CCTR007,CCODE004,PCENT004,5000008
3570,CCTR007,CCODE004,PCENT004,5000008
3571,CCTR002,CCODE005,PCENT004,5000008
3572,CCTR002,CCODE005,PCENT004,5000008
3573,CCTR003,CCODE005,PCENT004,5000008
3574,CCTR003,CCODE005,PCENT004,5000008
3575,CCTR003,CCODE005,PCENT004,5000008
3576,CCTR004,CCODE005,PCENT004,5000008
3577,CCTR004,CCODE005,PCENT004,5000008
3578,CCTR004,CCODE005,PCENT004,5000008
3579,CCTR004,CCODE005,PCENT004,5000008
3580,CCTR004,CCODE005,PCENT004,5000008
3581,CCTR006,CCODE005,PCENT004,5000008
3582,CCTR006,CCODE005,PCENT004,5000008
3583,CCTR006,CCODE005,PCENT004,5000008
3584,CCTR006,CCODE005,PCENT004,5000008
3585,CCTR006,CCODE005,PCENT004,5000008
3586,CCTR003,CCODE006,PCENT004,5000008
3587,CCTR003,CCODE006,PCENT004,5000008
